RDM Export File,,,,,,,,,,,,,,,,,,,
Project Name: Bubu,,,,,,,,,,,,,,,,,,,
Project Location: ,,,,,,,,,,,,,,,,,,,
Operator: tyler,,,,,,,,,,,,,,,,,,,
Project Comments: ,,,,,,,,,,,,,,,,,,,
Y-Coordinate Reference: ,,,,,,,,,,,,,,,,,,,
Y-Coordinate Reference Side: Right,,,,,,,,,,,,,,,,,,,
Y-Offset from Reference (ft): 0,,,,,,,,,,,,,,,,,,,
File Name: Sample2,,,,,,,,,,,,,,,,,,,
Creation Date and Time: 2017-05-08.10:52:41,,,,,,,,,,,,,,,,,,,
File Comments: sb,,,,,,,,,,,,,,,,,,,
Moving Average Window Size (ft): 0.50,,,,,,,,,,,,,,,,,,,
Output Interval (ft): 0.50,,,,,,,,,,,,,,,,,,,
Distance (ft), Station, Longitude (°), Latitude (°), Elevation (m),Y-Coord (ft),Dielectric,Signal Quality,Longitude (°), Latitude (°), Elevation (m),Y-Coord (ft),Dielectric,Signal Quality,Longitude (°), Latitude (°), Elevation (m),Y-Coord (ft),Dielectric,Signal Quality
6900,69+0.00,-97.45442258,31.64951191,217.2,2.75,5.38,95.3,-97.45442834,31.64950617,217.2,0,5.43,95.3,-97.4544341,31.64950043,217.2,-2.75,5.44,95.34
6901,69+1.00,-97.45442093,31.64951059,217.2,2.75,5.38,95.31,-97.45442667,31.64950483,217.2,0,5.43,95.28,-97.4544324,31.64949908,217.2,-2.75,5.5,95.34
6901.5,69+1.50,-97.45441962,31.64950962,217.2,2.75,5.4,95.28,-97.4544253,31.64950383,217.2,0,5.44,95.27,-97.45443098,31.64949804,217.2,-2.75,5.35,95.36
6902,69+2.00,-97.45441812,31.6495085,217.2,2.75,5.44,95.24,-97.45442388,31.64950276,217.2,0,5.48,95.24,-97.45442964,31.64949703,217.2,-2.75,5.37,95.36
6902.5,69+2.50,-97.45441607,31.64950701,217.2,2.75,5.44,95.24,-97.45442184,31.64950128,217.2,0,5.51,95.37,-97.4544276,31.64949555,217.2,-2.75,5.42,95.36
6903,69+3.00,-97.45441508,31.64950635,217.2,2.75,5.49,95.28,-97.45442088,31.64950064,217.2,0,5.41,95.4,-97.45442668,31.64949494,217.2,-2.75,5.39,95.31
6904,69+4.00,-97.45441301,31.64950485,217.2,2.75,5.43,95.31,-97.45441878,31.64949913,217.2,0,5.54,95.43,-97.45442454,31.6494934,217.2,-2.75,5.46,95.4
6904.5,69+4.50,-97.45441174,31.64950396,217.2,2.75,5.4,95.33,-97.4544175,31.64949822,217.2,0,5.52,95.42,-97.45442326,31.64949249,217.2,-2.75,5.41,95.39
6905,69+5.00,-97.45441092,31.64950342,217.2,2.75,5.37,95.35,-97.45441661,31.64949763,217.2,0,5.53,95.48,-97.4544223,31.64949185,217.2,-2.75,5.54,95.41
6905.5,69+5.50,-97.45440862,31.64950138,217.2,2.75,5.36,95.43,-97.45441429,31.64949559,217.2,0,5.61,95.51,-97.45441997,31.64948979,217.2,-2.75,5.5,95.39
6906,69+6.00,-97.45440748,31.64950043,217.2,2.75,5.32,95.42,-97.45441317,31.64949464,217.2,0,5.6,95.53,-97.45441886,31.64948886,217.2,-2.75,5.46,95.38
6907,69+7.00,-97.45440636,31.64949965,217.2,2.75,5.31,95.52,-97.45441212,31.64949392,217.2,0,5.65,95.54,-97.45441789,31.64948819,217.2,-2.75,5.51,95.42
6907.5,69+7.50,-97.45440473,31.64949856,217.2,2.75,5.39,95.53,-97.4544105,31.64949283,217.2,0,5.61,95.56,-97.45441627,31.6494871,217.2,-2.75,5.54,95.43
6908,69+8.00,-97.45440206,31.64949667,217.2,2.75,5.33,95.54,-97.45440783,31.64949094,217.2,0,5.75,95.56,-97.4544136,31.64948521,217.2,-2.75,5.36,95.38
6908.5,69+8.50,-97.45440114,31.64949614,217.2,2.75,5.36,95.55,-97.45440683,31.64949036,217.2,0,5.65,95.54,-97.45441252,31.64948457,217.2,-2.75,5.46,95.5
6909,69+9.00,-97.45439906,31.64949429,217.25,2.75,5.37,95.54,-97.45440475,31.6494885,217.25,0,5.73,95.6,-97.45441044,31.64948272,217.25,-2.75,5.46,95.52
6910,69+10.00,-97.45439827,31.64949342,217.29,2.75,5.45,95.54,-97.45440396,31.64948764,217.29,0,5.76,95.59,-97.45440965,31.64948185,217.29,-2.75,5.47,95.51
6910.5,69+10.50,-97.45439705,31.64949256,217.3,2.75,5.34,95.5,-97.45440274,31.64948677,217.3,0,5.75,95.58,-97.45440843,31.64948099,217.3,-2.75,5.37,95.51
6911,69+11.00,-97.4543954,31.64949136,217.3,2.75,5.4,95.5,-97.45440109,31.64948558,217.3,0,5.65,95.5,-97.45440678,31.64947979,217.3,-2.75,5.36,95.46
6911.5,69+11.50,-97.4543944,31.64949068,217.3,2.75,5.4,95.49,-97.45440009,31.6494849,217.3,0,5.65,95.51,-97.45440578,31.64947911,217.3,-2.75,5.36,95.47
6912,69+12.00,-97.4543921,31.64948912,217.3,2.75,5.37,95.48,-97.45439774,31.64948329,217.3,0,5.62,95.51,-97.45440338,31.64947747,217.3,-2.75,5.42,95.39
6913,69+13.00,-97.45439107,31.64948841,217.3,2.75,5.38,95.47,-97.45439669,31.64948257,217.3,0,5.66,95.6,-97.45440231,31.64947674,217.3,-2.75,5.44,95.44
6913.5,69+13.50,-97.45438904,31.64948644,217.36,2.75,5.33,95.43,-97.4543946,31.64948056,217.36,0,5.78,95.67,-97.45440016,31.64947469,217.36,-2.75,5.39,95.43
6914,69+14.00,-97.45438798,31.64948531,217.37,2.75,5.43,95.4,-97.4543936,31.64947948,217.37,0,5.77,95.67,-97.45439922,31.64947364,217.37,-2.75,5.43,95.36
6914.5,69+14.50,-97.45438703,31.64948458,217.3,2.75,5.43,95.38,-97.45439267,31.64947875,217.3,0,5.74,95.69,-97.45439831,31.64947293,217.3,-2.75,5.32,95.41
6915,69+15.00,-97.45438489,31.649483,217.3,2.75,5.38,95.34,-97.45439058,31.64947722,217.3,0,5.67,95.69,-97.45439627,31.64947143,217.3,-2.75,5.33,95.45
6916,69+16.00,-97.45438406,31.64948244,217.3,2.75,5.46,95.38,-97.4543897,31.64947661,217.3,0,5.72,95.63,-97.45439533,31.64947079,217.3,-2.75,5.38,95.52
6916.5,69+16.50,-97.45438205,31.649481,217.3,2.75,5.36,95.36,-97.45438767,31.64947517,217.3,0,5.62,95.57,-97.45439329,31.64946933,217.3,-2.75,5.26,95.64
6917,69+17.00,-97.45437984,31.64948048,217.3,2.75,5.3,95.3,-97.45438539,31.6494746,217.3,0,5.73,95.56,-97.45439093,31.64946871,217.3,-2.75,5.3,95.64
6917.5,69+17.50,-97.45437774,31.64947951,217.3,2.75,5.4,95.34,-97.45438328,31.64947362,217.3,0,5.77,95.5,-97.45438883,31.64946773,217.3,-2.75,5.29,95.49
6918,69+18.00,-97.45437681,31.64947884,217.3,2.75,5.29,95.35,-97.45438236,31.64947295,217.3,0,5.75,95.44,-97.4543879,31.64946706,217.3,-2.75,5.35,95.38
6919,69+19.00,-97.45437487,31.6494776,217.3,2.75,5.34,95.35,-97.45438049,31.64947176,217.3,0,5.64,95.45,-97.45438611,31.64946593,217.3,-2.75,5.23,95.37
6919.5,69+19.50,-97.45437416,31.64947713,217.3,2.75,5.35,95.35,-97.45437978,31.6494713,217.3,0,5.65,95.37,-97.4543854,31.64946546,217.3,-2.75,5.24,95.36
6920,69+20.00,-97.45437229,31.64947601,217.3,2.75,5.27,95.25,-97.45437783,31.64947013,217.3,0,5.67,95.41,-97.45438338,31.64946424,217.3,-2.75,5.26,95.48
6920.5,69+20.50,-97.45437143,31.64947544,217.3,2.75,5.3,95.25,-97.45437697,31.64946955,217.3,0,5.6,95.41,-97.45438252,31.64946366,217.3,-2.75,5.26,95.49
6921,69+21.00,-97.4543698,31.64947378,217.3,2.75,5.31,95.25,-97.45437534,31.64946789,217.3,0,5.57,95.42,-97.45438088,31.649462,217.3,-2.75,5.24,95.61
6922,69+22.00,-97.45436879,31.64947289,217.3,2.75,5.32,95.23,-97.45437433,31.649467,217.3,0,5.54,95.39,-97.45437987,31.64946111,217.3,-2.75,5.23,95.58
6922.5,69+22.50,-97.45436682,31.64947151,217.3,2.75,5.29,95.14,-97.45437236,31.64946562,217.3,0,5.65,95.38,-97.4543779,31.64945973,217.3,-2.75,5.22,95.55
6923,69+23.00,-97.45436567,31.64947074,217.3,2.75,5.3,95.11,-97.45437121,31.64946485,217.3,0,5.65,95.45,-97.45437675,31.64945896,217.3,-2.75,5.24,95.53
6923.5,69+23.50,-97.45436329,31.64946922,217.3,2.75,5.28,95.15,-97.45436883,31.64946333,217.3,0,5.63,95.39,-97.45437437,31.64945744,217.3,-2.75,5.21,95.54
6924,69+24.00,-97.45436229,31.64946856,217.3,2.75,5.24,95.14,-97.45436783,31.64946267,217.3,0,5.63,95.41,-97.45437337,31.64945678,217.3,-2.75,5.21,95.55
6925,69+25.00,-97.45436043,31.64946702,217.34,2.75,5.31,95.16,-97.45436598,31.64946113,217.34,0,5.6,95.4,-97.45437152,31.64945524,217.34,-2.75,5.26,95.58
6925.5,69+25.50,-97.454359,31.64946603,217.39,2.75,5.33,95.19,-97.45436454,31.64946015,217.39,0,5.58,95.42,-97.45437009,31.64945426,217.39,-2.75,5.28,95.61
6926,69+26.00,-97.45435807,31.64946529,217.4,2.75,5.3,95.2,-97.45436362,31.6494594,217.4,0,5.43,95.41,-97.45436916,31.64945352,217.4,-2.75,5.25,95.62
6926.5,69+26.50,-97.45435581,31.64946383,217.4,2.75,5.31,95.18,-97.45436135,31.64945795,217.4,0,5.45,95.4,-97.4543669,31.64945206,217.4,-2.75,5.14,95.62
6927,69+27.00,-97.45435472,31.6494631,217.4,2.75,5.28,95.17,-97.45436026,31.64945721,217.4,0,5.53,95.39,-97.45436581,31.64945132,217.4,-2.75,5.17,95.6
6928,69+28.00,-97.45435326,31.64946208,217.4,2.75,5.24,95.02,-97.4543588,31.64945619,217.4,0,5.46,95.37,-97.45436435,31.6494503,217.4,-2.75,5.29,95.62
6928.5,69+28.50,-97.45435196,31.64946118,217.4,2.75,5.32,95.03,-97.4543575,31.64945529,217.4,0,5.44,95.4,-97.45436304,31.6494494,217.4,-2.75,5.18,95.69
6929,69+29.00,-97.45434978,31.64945969,217.4,2.75,5.26,95.02,-97.45435532,31.6494538,217.4,0,5.47,95.41,-97.45436086,31.64944791,217.4,-2.75,5.28,95.67
6929.5,69+29.50,-97.45434866,31.64945844,217.4,2.75,5.25,95.09,-97.45435419,31.64945255,217.4,0,5.46,95.46,-97.45435973,31.64944665,217.4,-2.75,5.24,95.63
6930,69+30.00,-97.45434617,31.64945665,217.4,2.75,5.23,95.22,-97.4543517,31.64945076,217.4,0,5.41,95.37,-97.45435723,31.64944486,217.4,-2.75,5.15,95.65
6931,69+31.00,-97.45434527,31.64945614,217.4,2.75,5.25,95.3,-97.4543508,31.64945024,217.4,0,5.51,95.29,-97.45435633,31.64944435,217.4,-2.75,5.27,95.69
6931.5,69+31.50,-97.45434409,31.64945534,217.4,2.75,5.26,95.39,-97.45434958,31.64944942,217.4,0,5.5,95.21,-97.45435508,31.6494435,217.4,-2.75,5.26,95.7
6932,69+32.00,-97.4543419,31.64945369,217.4,2.75,5.26,95.36,-97.45434733,31.64944772,217.4,0,5.48,95.24,-97.45435276,31.64944176,217.4,-2.75,5.2,95.68
6932.5,69+32.50,-97.45434046,31.64945276,217.4,2.75,5.2,95.4,-97.45434589,31.6494468,217.4,0,5.45,95.25,-97.45435132,31.64944084,217.4,-2.75,5.26,95.68
6933,69+33.00,-97.45433821,31.64945174,217.44,2.75,5.22,95.43,-97.45434364,31.64944578,217.44,0,5.46,95.3,-97.45434907,31.64943981,217.44,-2.75,5.22,95.68
6934,69+34.00,-97.45433632,31.64945104,217.49,2.75,5.22,95.38,-97.45434179,31.64944511,217.49,0,5.41,95.35,-97.45434727,31.64943917,217.49,-2.75,5.27,95.71
6934.5,69+34.50,-97.45433434,31.64944963,217.5,2.75,5.27,95.41,-97.45433977,31.64944366,217.5,0,5.49,95.34,-97.45434521,31.6494377,217.5,-2.75,5.25,95.69
6935,69+35.00,-97.4543331,31.64944877,217.5,2.75,5.23,95.56,-97.45433852,31.64944279,217.5,0,5.44,95.35,-97.45434393,31.64943682,217.5,-2.75,5.33,95.7
6935.5,69+35.50,-97.45433216,31.64944822,217.5,2.75,5.25,95.5,-97.4543375,31.64944219,217.5,0,5.48,95.37,-97.45434283,31.64943616,217.5,-2.75,5.36,95.66
6936,69+36.00,-97.45432985,31.64944681,217.5,2.75,5.3,95.51,-97.45433518,31.64944078,217.5,0,5.51,95.35,-97.45434052,31.64943475,217.5,-2.75,5.31,95.65
6937,69+37.00,-97.45432881,31.64944598,217.5,2.75,5.26,95.52,-97.45433415,31.64943996,217.5,0,5.55,95.36,-97.45433948,31.64943393,217.5,-2.75,5.3,95.67
6937.5,69+37.50,-97.45432691,31.64944486,217.5,2.75,5.29,95.53,-97.45433225,31.64943883,217.5,0,5.47,95.34,-97.45433759,31.64943281,217.5,-2.75,5.12,95.66
6938,69+38.00,-97.45432564,31.64944419,217.5,2.75,5.31,95.56,-97.45433105,31.64943821,217.5,0,5.55,95.34,-97.45433647,31.64943224,217.5,-2.75,5.32,95.68
6938.5,69+38.50,-97.45432317,31.64944292,217.5,2.75,5.26,95.55,-97.45432859,31.64943695,217.5,0,5.65,95.41,-97.45433401,31.64943097,217.5,-2.75,5.27,95.71
6939,69+39.00,-97.45432233,31.64944232,217.5,2.75,5.33,95.58,-97.45432767,31.64943629,217.5,0,5.54,95.41,-97.454333,31.64943027,217.5,-2.75,5.27,95.73
6940,69+40.00,-97.45432025,31.64944078,217.5,2.75,5.3,95.6,-97.45432559,31.64943475,217.5,0,5.48,95.42,-97.45433093,31.64942873,217.5,-2.75,5.28,95.71
6940.5,69+40.50,-97.45431908,31.64943997,217.5,2.75,5.29,95.61,-97.4543245,31.649434,217.5,0,5.48,95.43,-97.45432991,31.64942802,217.5,-2.75,5.23,95.75
6941,69+41.00,-97.454317,31.64943858,217.5,2.75,5.24,95.67,-97.45432243,31.64943262,217.5,0,5.45,95.47,-97.45432786,31.64942665,217.5,-2.75,5.23,95.74
6941.5,69+41.50,-97.45431559,31.64943781,217.5,2.75,5.26,95.66,-97.45432103,31.64943185,217.5,0,5.48,95.46,-97.45432646,31.64942588,217.5,-2.75,5.21,95.78
6942,69+42.00,-97.45431419,31.6494371,217.5,2.75,5.13,95.66,-97.45431967,31.64943117,217.5,0,5.54,95.5,-97.45432514,31.64942523,217.5,-2.75,5.24,95.82
6943,69+43.00,-97.45431306,31.64943626,217.5,2.75,5.1,95.66,-97.45431858,31.64943035,217.5,0,5.44,95.38,-97.45432411,31.64942445,217.5,-2.75,5.23,95.84
6943.5,69+43.50,-97.45431112,31.64943472,217.5,2.75,5.21,95.61,-97.45431667,31.64942883,217.5,0,5.52,95.35,-97.45432222,31.64942295,217.5,-2.75,5.21,95.89
6944,69+44.00,-97.4543101,31.64943399,217.5,2.75,5.17,95.58,-97.45431566,31.64942812,217.5,0,5.53,95.35,-97.45432123,31.64942224,217.5,-2.75,5.17,95.79
6944.5,69+44.50,-97.45430774,31.64943235,217.5,2.75,5.27,95.6,-97.45431333,31.6494265,217.5,0,5.48,95.36,-97.45431893,31.64942065,217.5,-2.75,5.16,95.83
6945,69+45.00,-97.45430635,31.64943139,217.5,2.75,5.33,95.66,-97.45431196,31.64942555,217.5,0,5.47,95.32,-97.45431757,31.64941971,217.5,-2.75,5.2,95.81
6946,69+46.00,-97.45430531,31.64943068,217.5,2.75,5.38,95.64,-97.45431095,31.64942485,217.5,0,5.45,95.3,-97.45431658,31.64941903,217.5,-2.75,5.25,95.84
6946.5,69+46.50,-97.45430346,31.64942958,217.56,2.75,5.28,95.62,-97.45430909,31.64942375,217.56,0,5.45,95.31,-97.45431472,31.64941792,217.56,-2.75,5.13,95.85
6947,69+47.00,-97.45430086,31.64942779,217.6,2.75,5.3,95.58,-97.45430649,31.64942197,217.6,0,5.42,95.33,-97.45431212,31.64941614,217.6,-2.75,5.28,95.83
6947.5,69+47.50,-97.45430081,31.64942776,217.6,2.75,5.27,95.54,-97.45430649,31.64942197,217.6,0,5.41,95.38,-97.45431218,31.64941618,217.6,-2.75,5.17,95.78
6948,69+48.00,-97.45429982,31.64942693,217.6,2.75,5.27,95.53,-97.4543055,31.64942114,217.6,0,5.36,95.36,-97.45431119,31.64941535,217.6,-2.75,5.17,95.81
6949,69+49.00,-97.45429805,31.64942559,217.6,2.75,5.26,95.53,-97.45430374,31.6494198,217.6,0,5.32,95.42,-97.45430942,31.64941401,217.6,-2.75,5.14,95.68
6949.5,69+49.50,-97.45429683,31.64942466,217.6,2.75,5.29,95.52,-97.45430254,31.64941889,217.6,0,5.37,95.31,-97.45430825,31.64941312,217.6,-2.75,5.17,95.68
6950,69+50.00,-97.45429565,31.64942375,217.6,2.75,5.28,95.5,-97.45430136,31.64941798,217.6,0,5.32,95.37,-97.45430706,31.64941221,217.6,-2.75,5.16,95.68
6950.5,69+50.50,-97.45429368,31.64942239,217.6,2.75,5.19,95.49,-97.45429939,31.64941661,217.6,0,5.37,95.42,-97.45430509,31.64941084,217.6,-2.75,5.12,95.69
6951,69+51.00,-97.45429256,31.64942159,217.6,2.75,5.25,95.53,-97.4542983,31.64941584,217.6,0,5.33,95.41,-97.45430404,31.64941008,217.6,-2.75,5.32,95.74
6952,69+52.00,-97.45429131,31.64942071,217.6,2.75,5.31,95.55,-97.45429705,31.64941496,217.6,0,5.32,95.41,-97.45430279,31.64940921,217.6,-2.75,5.19,95.74
6952.5,69+52.50,-97.45428907,31.64941903,217.6,2.75,5.27,95.56,-97.4542948,31.64941328,217.6,0,5.29,95.35,-97.45430054,31.64940753,217.6,-2.75,5.14,95.73
6953,69+53.00,-97.4542879,31.64941814,217.65,2.75,5.34,95.56,-97.45429367,31.64941242,217.65,0,5.36,95.37,-97.45429944,31.64940669,217.65,-2.75,5.17,95.74
6953.5,69+53.50,-97.454286,31.64941665,217.7,2.75,5.38,95.55,-97.45429178,31.64941093,217.7,0,5.34,95.3,-97.45429756,31.64940521,217.7,-2.75,5.19,95.8
6954,69+54.00,-97.45428489,31.6494158,217.7,2.75,5.35,95.57,-97.45429067,31.64941008,217.7,0,5.3,95.31,-97.45429645,31.64940437,217.7,-2.75,5.21,95.79
6955,69+55.00,-97.45428364,31.64941495,217.7,2.75,5.42,95.52,-97.45428942,31.64940923,217.7,0,5.36,95.3,-97.45429519,31.64940351,217.7,-2.75,5.33,95.75
6955.5,69+55.50,-97.45428072,31.64941361,217.7,2.75,5.4,95.51,-97.4542865,31.64940789,217.7,0,5.36,95.28,-97.45429228,31.64940217,217.7,-2.75,5.33,95.7
6956,69+56.00,-97.45428006,31.64941306,217.7,2.75,5.37,95.47,-97.45428583,31.64940733,217.7,0,5.32,95.22,-97.45429161,31.64940161,217.7,-2.75,5.23,95.65
6956.5,69+56.50,-97.4542789,31.64941209,217.7,2.75,5.35,95.47,-97.45428467,31.64940637,217.7,0,5.39,95.23,-97.45429045,31.64940064,217.7,-2.75,5.28,95.57
6957,69+57.00,-97.45427687,31.64941058,217.7,2.75,5.33,95.52,-97.45428265,31.64940486,217.7,0,5.38,95.17,-97.45428843,31.64939914,217.7,-2.75,5.31,95.58
6958,69+58.00,-97.45427556,31.64940957,217.7,2.75,5.32,95.58,-97.45428139,31.64940389,217.7,0,5.41,95.22,-97.45428722,31.64939821,217.7,-2.75,5.15,95.58
6958.5,69+58.50,-97.45427344,31.64940804,217.7,2.75,5.28,95.57,-97.45427927,31.64940236,217.7,0,5.38,95.22,-97.4542851,31.64939668,217.7,-2.75,5.23,95.55
6959,69+59.00,-97.45427209,31.64940756,217.7,2.75,5.26,95.57,-97.45427792,31.64940188,217.7,0,5.35,95.24,-97.45428375,31.64939619,217.7,-2.75,5.19,95.58
6959.5,69+59.50,-97.45427098,31.64940692,217.7,2.75,5.32,95.64,-97.45427683,31.64940125,217.7,0,5.33,95.25,-97.45428268,31.64939558,217.7,-2.75,5.15,95.57
6960,69+60.00,-97.45426901,31.64940529,217.7,2.75,5.31,95.61,-97.45427486,31.64939962,217.7,0,5.35,95.25,-97.4542807,31.64939395,217.7,-2.75,5.25,95.49
6961,69+61.00,-97.45426799,31.64940451,217.7,2.75,5.28,95.62,-97.45427384,31.64939884,217.7,0,5.4,95.25,-97.45427968,31.64939317,217.7,-2.75,5.25,95.53
6961.5,69+61.50,-97.45426603,31.64940309,217.7,2.75,5.33,95.65,-97.45427188,31.64939742,217.7,0,5.34,95.26,-97.45427772,31.64939175,217.7,-2.75,5.34,95.4
6962,69+62.00,-97.4542652,31.64940246,217.7,2.75,5.37,95.69,-97.45427104,31.64939679,217.7,0,5.27,95.33,-97.45427689,31.64939112,217.7,-2.75,5.31,95.39
6962.5,69+62.50,-97.45426412,31.64940159,217.7,2.75,5.31,95.72,-97.45426997,31.64939591,217.7,0,5.31,95.31,-97.45427581,31.64939024,217.7,-2.75,5.26,95.33
6963,69+63.00,-97.45426251,31.64940022,217.7,2.75,5.41,95.74,-97.45426829,31.6493945,217.7,0,5.25,95.26,-97.45427407,31.64938878,217.7,-2.75,5.28,95.34
6964,69+64.00,-97.45426165,31.64939906,217.7,2.75,5.37,95.69,-97.45426742,31.64939334,217.7,0,5.27,95.26,-97.4542732,31.64938762,217.7,-2.75,5.12,95.4
6964.5,69+64.50,-97.4542597,31.64939746,217.7,2.75,5.42,95.7,-97.45426547,31.64939173,217.7,0,5.31,95.25,-97.45427124,31.649386,217.7,-2.75,5.23,95.42
6965,69+65.00,-97.45425759,31.64939586,217.7,2.75,5.38,95.7,-97.45426333,31.64939011,217.7,0,5.36,95.25,-97.45426908,31.64938436,217.7,-2.75,5.3,95.4
6965.5,69+65.50,-97.4542564,31.64939506,217.7,2.75,5.45,95.68,-97.45426217,31.64938933,217.7,0,5.4,95.23,-97.45426794,31.64938361,217.7,-2.75,5.22,95.39
6966,69+66.00,-97.45425576,31.64939456,217.7,2.75,5.4,95.65,-97.45426154,31.64938883,217.7,0,5.34,95.2,-97.45426732,31.64938311,217.7,-2.75,5.11,95.36
6967,69+67.00,-97.45425365,31.64939296,217.7,2.75,5.33,95.69,-97.4542595,31.64938729,217.7,0,5.33,95.36,-97.45426536,31.64938163,217.7,-2.75,5.22,95.34
6967.5,69+67.50,-97.45425256,31.64939206,217.7,2.75,5.3,95.71,-97.45425834,31.64938634,217.7,0,5.29,95.44,-97.45426411,31.64938062,217.7,-2.75,5.2,95.36
6968,69+68.00,-97.45425059,31.64939058,217.7,2.75,5.3,95.75,-97.45425633,31.64938483,217.7,0,5.29,95.45,-97.45426208,31.64937909,217.7,-2.75,5.22,95.34
6968.5,69+68.50,-97.45424962,31.64938994,217.7,2.75,5.22,95.81,-97.45425533,31.64938417,217.7,0,5.31,95.43,-97.45426105,31.6493784,217.7,-2.75,5.29,95.34
6969,69+69.00,-97.45424778,31.64938855,217.7,2.75,5.26,95.85,-97.45425348,31.64938278,217.7,0,5.31,95.45,-97.45425918,31.649377,217.7,-2.75,5.26,95.37
6970,69+70.00,-97.45424663,31.64938778,217.7,2.75,5.19,95.8,-97.45425233,31.649382,217.7,0,5.28,95.37,-97.45425803,31.64937622,217.7,-2.75,5.28,95.48
6970.5,69+70.50,-97.45424463,31.64938636,217.7,2.75,5.17,95.7,-97.45425033,31.64938058,217.7,0,5.34,95.34,-97.45425603,31.64937481,217.7,-2.75,5.21,95.55
6971,69+71.00,-97.45424364,31.64938562,217.7,2.75,5.18,95.61,-97.45424933,31.64937983,217.7,0,5.33,95.36,-97.45425503,31.64937405,217.7,-2.75,5.22,95.47
6971.5,69+71.50,-97.45424114,31.64938445,217.6,2.75,5.21,95.54,-97.45424683,31.64937867,217.6,0,5.38,95.35,-97.45425253,31.64937289,217.6,-2.75,5.23,95.47
6972,69+72.00,-97.45424,31.64938365,217.6,2.75,5.13,95.52,-97.45424569,31.64937787,217.6,0,5.28,95.34,-97.45425139,31.64937209,217.6,-2.75,5.33,95.55
6973,69+73.00,-97.45423917,31.64938291,217.6,2.75,5.19,95.51,-97.45424487,31.64937713,217.6,0,5.26,95.34,-97.45425056,31.64937135,217.6,-2.75,5.21,95.63
6973.5,69+73.50,-97.45423734,31.64938152,217.6,2.75,5.31,95.51,-97.454243,31.64937571,217.6,0,5.3,95.31,-97.45424865,31.64936989,217.6,-2.75,5.25,95.66
6974,69+74.00,-97.45423618,31.64938064,217.6,2.75,5.28,95.51,-97.45424183,31.64937483,217.6,0,5.17,95.26,-97.45424748,31.64936902,217.6,-2.75,5.26,95.62
6974.5,69+74.50,-97.45423413,31.64937923,217.58,2.75,5.2,95.47,-97.45423972,31.64937337,217.58,0,5.2,95.29,-97.45424531,31.64936752,217.58,-2.75,5.26,95.65
6975,69+75.00,-97.45423328,31.64937884,217.54,2.75,5.08,95.27,-97.45423887,31.64937299,217.54,0,5.22,95.31,-97.45424446,31.64936713,217.54,-2.75,5.25,95.64
6976,69+76.00,-97.45423124,31.64937752,217.5,2.75,5.12,95.24,-97.45423683,31.64937166,217.5,0,5.21,95.36,-97.45424242,31.64936581,217.5,-2.75,5.32,95.64
6976.5,69+76.50,-97.45423029,31.64937683,217.5,2.75,5.19,95.26,-97.45423588,31.64937097,217.5,0,5.25,95.37,-97.45424147,31.64936512,217.5,-2.75,5.33,95.71
6977,69+77.00,-97.45422922,31.64937611,217.5,2.75,5.21,95.25,-97.45423481,31.64937025,217.5,0,5.21,95.37,-97.4542404,31.6493644,217.5,-2.75,5.29,95.7
6977.5,69+77.50,-97.45422691,31.64937452,217.5,2.75,5.33,95.27,-97.4542325,31.64936867,217.5,0,5.28,95.36,-97.45423809,31.64936281,217.5,-2.75,5.33,95.74
6978,69+78.00,-97.45422597,31.64937386,217.5,2.75,5.43,95.26,-97.45423157,31.64936801,217.5,0,5.28,95.34,-97.45423717,31.64936216,217.5,-2.75,5.32,95.74
6979,69+79.00,-97.45422396,31.64937237,217.5,2.75,5.43,95.18,-97.45422962,31.64936656,217.5,0,5.2,95.3,-97.45423527,31.64936075,217.5,-2.75,5.16,95.69
6979.5,69+79.50,-97.4542228,31.64937155,217.52,2.75,5.54,95.13,-97.45422846,31.64936574,217.52,0,5.23,95.29,-97.45423411,31.64935993,217.52,-2.75,5.27,95.7
6980,69+80.00,-97.45422113,31.64937039,217.6,2.75,5.49,95.09,-97.45422674,31.64936455,217.6,0,5.21,95.29,-97.45423234,31.6493587,217.6,-2.75,5.3,95.7
6980.5,69+80.50,-97.45422024,31.64936977,217.6,2.75,5.43,95.13,-97.45422584,31.64936392,217.6,0,5.29,95.28,-97.45423143,31.64935807,217.6,-2.75,5.3,95.63
6981,69+81.00,-97.45421908,31.6493689,217.6,2.75,5.37,95.12,-97.45422467,31.64936304,217.6,0,5.3,95.31,-97.45423026,31.64935719,217.6,-2.75,5.2,95.6
6982,69+82.00,-97.4542166,31.64936731,217.6,2.75,5.36,95.14,-97.45422219,31.64936145,217.6,0,5.3,95.33,-97.45422778,31.64935559,217.6,-2.75,5.28,95.54
6982.5,69+82.50,-97.45421585,31.64936672,217.6,2.75,5.33,95.13,-97.45422144,31.64936087,217.6,0,5.27,95.29,-97.45422703,31.64935501,217.6,-2.75,5.32,95.49
6983,69+83.00,-97.45421403,31.64936523,217.6,2.75,5.26,95.13,-97.45421962,31.64935938,217.6,0,5.23,95.26,-97.45422522,31.64935352,217.6,-2.75,5.33,95.45
6983.5,69+83.50,-97.45421316,31.64936419,217.6,2.75,5.17,95.15,-97.45421875,31.64935834,217.6,0,5.3,95.27,-97.45422435,31.64935248,217.6,-2.75,5.35,95.44
